model_id,encoder,classifier,label,label_slug,test_positives,test_prevalence,roc_auc,pr_auc,roc_auc_ci_95_lower,roc_auc_ci_95_upper
inception_v3__svm_linear,inception_v3,svm_linear,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.6045285359801489,0.25474134283733074,,
inception_v3__svm_linear,inception_v3,svm_linear,Insect Bite,insect_bite,60,0.08,0.6340096618357488,0.12468694448740203,,
inception_v3__svm_linear,inception_v3,svm_linear,Urticaria,urticaria,50,0.06666666666666667,0.6227142857142858,0.11223352466227264,,
inception_v3__svm_linear,inception_v3,svm_linear,Psoriasis,psoriasis,46,0.06133333333333333,0.5460721343873518,0.08659352407830606,,
inception_v3__svm_linear,inception_v3,svm_linear,Folliculitis,folliculitis,40,0.05333333333333334,0.6920422535211268,0.09630349638315247,,
inception_v3__svm_linear,inception_v3,svm_linear,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.5967173344452447,0.07162856035395859,,
inception_v3__svm_linear,inception_v3,svm_linear,Tinea,tinea,31,0.04133333333333333,0.5504060298802099,0.048272616532024484,,
inception_v3__svm_linear,inception_v3,svm_linear,Herpes Zoster,herpes_zoster,21,0.028,0.7246064406558234,0.07247468352449471,,
inception_v3__svm_linear,inception_v3,svm_linear,Drug Rash,drug_rash,22,0.029333333333333333,0.5821678321678322,0.04072947785275788,,
inception_v3__svm_linear,inception_v3,svm_linear,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.6539726027397261,0.06759784364495736,,
inception_v3__svm_linear,inception_v3,svm_linear,Impetigo,impetigo,18,0.024,0.5295233758348512,0.03158069101230848,,
inception_v3__svm_linear,inception_v3,svm_linear,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.6805745554035568,0.04158491332768499,,
inception_v3__svm_linear,inception_v3,svm_linear,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.5710617125431346,0.033355718477455894,,
inception_v3__svm_linear,inception_v3,svm_linear,Acne,acne,15,0.02,0.7657142857142857,0.1539824151324973,,
inception_v3__svm_linear,inception_v3,svm_linear,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.6888888888888889,0.1310330191778761,,
inception_v3__svm_linear,inception_v3,svm_linear,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.6860770975056689,0.10051782988739787,,
inception_v3__svm_linear,inception_v3,svm_linear,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.6614906832298137,0.05435145676609883,,
inception_v3__svm_linear,inception_v3,svm_linear,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.6710704607046071,0.03185207545311547,,
inception_v3__svm_linear,inception_v3,svm_linear,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.55098632710573,0.025151680093365415,,
inception_v3__svm_linear,inception_v3,svm_linear,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.7576577684832082,0.041108366131910705,,
inception_v3__svm_linear,inception_v3,svm_linear,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.888793209496863,0.10818474146476026,,
inception_v3__svm_linear,inception_v3,svm_linear,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.5897435897435898,0.02096058222830733,,
inception_v3__svm_linear,inception_v3,svm_linear,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.5110099643252553,0.015505937482788317,,
inception_v3__svm_linear,inception_v3,svm_linear,Scabies,scabies,9,0.012,0.5560053981106612,0.014413427073060082,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Eczema,eczema,157,0.20933333333333334,0.6297247075756436,0.26825443243538316,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.6885856079404465,0.310273460611522,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Insect Bite,insect_bite,60,0.08,0.7292995169082125,0.20937356819820635,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Urticaria,urticaria,50,0.06666666666666667,0.7132857142857143,0.16053081100835856,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Psoriasis,psoriasis,46,0.06133333333333333,0.5993391798418972,0.0771679158290924,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Folliculitis,folliculitis,40,0.05333333333333334,0.7496830985915494,0.14679353382981555,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6128274136689285,0.0911107718481986,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Tinea,tinea,31,0.04133333333333333,0.6043339764009152,0.0675989528186356,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Herpes Zoster,herpes_zoster,21,0.028,0.7307466196355086,0.06530661130587825,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Drug Rash,drug_rash,22,0.029333333333333333,0.7325174825174825,0.07382520803732623,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.7047260273972603,0.12017022848098828,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Impetigo,impetigo,18,0.024,0.5542653309046752,0.05764947727584476,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.5857513139894881,0.03366109686450339,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.6099028970387609,0.030626660708024864,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Acne,acne,15,0.02,0.8382312925170068,0.08758557713962568,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.8143310657596371,0.05526886852414754,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.7492063492063492,0.06187084637821551,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.7473796583850932,0.06240645636583227,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.6359530261969286,0.02917143019272213,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.6950213965139338,0.03127733584918122,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.6155123631442981,0.020995127976228354,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.8291302743264855,0.061815641809045516,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.5917678812415654,0.015747377948800274,,
resnet50__gradient_boosting,resnet50,gradient_boosting,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.6251076393160291,0.025202707859458124,,
resnet50__gradient_boosting,resnet50,gradient_boosting,Scabies,scabies,9,0.012,0.5744489428699956,0.024710974979033695,,
resnet50__knn,resnet50,knn,Eczema,eczema,157,0.20933333333333334,0.566196925919163,0.270548673917513,,
resnet50__knn,resnet50,knn,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.5498014888337469,0.2190865349783448,,
resnet50__knn,resnet50,knn,Insect Bite,insect_bite,60,0.08,0.5700966183574879,0.11231266000996752,,
resnet50__knn,resnet50,knn,Urticaria,urticaria,50,0.06666666666666667,0.6082857142857143,0.10377728780097306,,
resnet50__knn,resnet50,knn,Psoriasis,psoriasis,46,0.06133333333333333,0.511425395256917,0.07784189448486892,,
resnet50__knn,resnet50,knn,Folliculitis,folliculitis,40,0.05333333333333334,0.5425352112676056,0.06722656585304462,,
resnet50__knn,resnet50,knn,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.5089647852621204,0.047515748889393784,,
resnet50__knn,resnet50,knn,Tinea,tinea,31,0.04133333333333333,0.6184665081430302,0.06404915129314069,,
resnet50__knn,resnet50,knn,Herpes Zoster,herpes_zoster,21,0.028,0.5625122476974328,0.05207436868694475,,
resnet50__knn,resnet50,knn,Drug Rash,drug_rash,22,0.029333333333333333,0.6037712287712288,0.055745226275162665,,
resnet50__knn,resnet50,knn,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.5312671232876712,0.0391568081992011,,
resnet50__knn,resnet50,knn,Impetigo,impetigo,18,0.024,0.6404447480267152,0.03709972841013642,,
resnet50__knn,resnet50,knn,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.59046727626179,0.06573576198314245,,
resnet50__knn,resnet50,knn,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.5013241312896237,0.024468976895258395,,
resnet50__knn,resnet50,knn,Acne,acne,15,0.02,0.7321541950113378,0.11767272805688778,,
resnet50__knn,resnet50,knn,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.5482086167800454,0.02938567562939884,,
resnet50__knn,resnet50,knn,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.548390022675737,0.03172124756335283,,
resnet50__knn,resnet50,knn,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.6627523291925466,0.044273280178498076,,
resnet50__knn,resnet50,knn,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.522583559168925,0.05782485875706214,,
resnet50__knn,resnet50,knn,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.5867863479803778,0.025643572004008526,,
resnet50__knn,resnet50,knn,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.5358592692828147,0.016350941850941852,,
resnet50__knn,resnet50,knn,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.4998154754582359,0.05878787878787879,,
resnet50__knn,resnet50,knn,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.5004498425551058,0.012149115533443892,,
resnet50__knn,resnet50,knn,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.597490466232009,0.02051378660864827,,
resnet50__knn,resnet50,knn,Scabies,scabies,9,0.012,0.5578047683310842,0.017575091575091576,,
resnet50__logistic,resnet50,logistic,Eczema,eczema,157,0.20933333333333334,0.5428405709927927,0.2299403522791803,,
resnet50__logistic,resnet50,logistic,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.571166253101737,0.2034086745946017,,
resnet50__logistic,resnet50,logistic,Insect Bite,insect_bite,60,0.08,0.6157729468599034,0.11107524218350111,,
resnet50__logistic,resnet50,logistic,Urticaria,urticaria,50,0.06666666666666667,0.5778285714285715,0.08272971143799444,,
resnet50__logistic,resnet50,logistic,Psoriasis,psoriasis,46,0.06133333333333333,0.5603693181818182,0.07685302919406868,,
resnet50__logistic,resnet50,logistic,Folliculitis,folliculitis,40,0.05333333333333334,0.6434154929577465,0.09879594905839534,,
resnet50__logistic,resnet50,logistic,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.5999393502899815,0.07461477590629287,,
resnet50__logistic,resnet50,logistic,Tinea,tinea,31,0.04133333333333333,0.604962088922787,0.0707848590607455,,
resnet50__logistic,resnet50,logistic,Herpes Zoster,herpes_zoster,21,0.028,0.6569991508263113,0.07307038053782768,,
resnet50__logistic,resnet50,logistic,Drug Rash,drug_rash,22,0.029333333333333333,0.6916833166833166,0.06872565036141165,,
resnet50__logistic,resnet50,logistic,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.7634931506849315,0.08591485865653875,,
resnet50__logistic,resnet50,logistic,Impetigo,impetigo,18,0.024,0.5403764420157863,0.030508495529366207,,
resnet50__logistic,resnet50,logistic,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.6529267765857873,0.049493741426494924,,
resnet50__logistic,resnet50,logistic,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.5555733889735976,0.03821659624404679,,
resnet50__logistic,resnet50,logistic,Acne,acne,15,0.02,0.7467573696145124,0.059015574008844725,,
resnet50__logistic,resnet50,logistic,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.7184580498866213,0.1337415954888013,,
resnet50__logistic,resnet50,logistic,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.46149659863945575,0.02111467522974727,,
resnet50__logistic,resnet50,logistic,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.6685753105590062,0.12564949876263523,,
resnet50__logistic,resnet50,logistic,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.5922538392050587,0.024777235416622467,,
resnet50__logistic,resnet50,logistic,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.6858365515081933,0.03807681472101264,,
resnet50__logistic,resnet50,logistic,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.6160659367695904,0.1604020547055593,,
resnet50__logistic,resnet50,logistic,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.6920900479763809,0.07546033712697983,,
resnet50__logistic,resnet50,logistic,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.674913780176938,0.02351761618471726,,
resnet50__logistic,resnet50,logistic,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.6200024603272235,0.021691654284707373,,
resnet50__logistic,resnet50,logistic,Scabies,scabies,9,0.012,0.5389113810166442,0.03442817311169539,,
resnet50__mil,resnet50,mil,Eczema,eczema,157,0.20933333333333334,0.6332047990891612,0.26957909085132975,,
resnet50__mil,resnet50,mil,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.608560794044665,0.2334578792299764,,
resnet50__mil,resnet50,mil,Insect Bite,insect_bite,60,0.08,0.6197342995169083,0.11762355024070263,,
resnet50__mil,resnet50,mil,Urticaria,urticaria,50,0.06666666666666667,0.7021999999999999,0.1288274177335465,,
resnet50__mil,resnet50,mil,Psoriasis,psoriasis,46,0.06133333333333333,0.5977025691699606,0.08802957930415678,,
resnet50__mil,resnet50,mil,Folliculitis,folliculitis,40,0.05333333333333334,0.7586267605633803,0.11063766220086657,,
resnet50__mil,resnet50,mil,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6784807247640348,0.0926098962712416,,
resnet50__mil,resnet50,mil,Tinea,tinea,31,0.04133333333333333,0.6442639867199067,0.08097896255724144,,
resnet50__mil,resnet50,mil,Herpes Zoster,herpes_zoster,21,0.028,0.7375400091449474,0.0748979233653287,,
resnet50__mil,resnet50,mil,Drug Rash,drug_rash,22,0.029333333333333333,0.6986138861138862,0.07383003587333929,,
resnet50__mil,resnet50,mil,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.7132876712328767,0.1274811804321705,,
resnet50__mil,resnet50,mil,Impetigo,impetigo,18,0.024,0.6362325440194293,0.0554402505325122,,
resnet50__mil,resnet50,mil,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.616063071495428,0.04449524293407904,,
resnet50__mil,resnet50,mil,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.7823609662145895,0.05800682007197788,,
resnet50__mil,resnet50,mil,Acne,acne,15,0.02,0.9141043083900227,0.23984064415032566,,
resnet50__mil,resnet50,mil,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.8266666666666667,0.12108282990680969,,
resnet50__mil,resnet50,mil,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.7482993197278912,0.09164972762358678,,
resnet50__mil,resnet50,mil,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.6808035714285714,0.21650503990992107,,
resnet50__mil,resnet50,mil,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.7191734417344173,0.03942907574773708,,
resnet50__mil,resnet50,mil,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.7660995720697213,0.05612719497969113,,
resnet50__mil,resnet50,mil,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.7643006519867143,0.18492593930648119,,
resnet50__mil,resnet50,mil,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.8757534752122033,0.08917577856098491,,
resnet50__mil,resnet50,mil,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.7407407407407407,0.03378358081593567,,
resnet50__mil,resnet50,mil,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.4852995448394636,0.016088928854603498,,
resnet50__mil,resnet50,mil,Scabies,scabies,9,0.012,0.6474733843154896,0.08608042982081371,,
resnet50__random_forest,resnet50,random_forest,Eczema,eczema,157,0.20933333333333334,0.6431295045166003,0.2959309694805221,,
resnet50__random_forest,resnet50,random_forest,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.6709491315136475,0.2695107218657745,,
resnet50__random_forest,resnet50,random_forest,Insect Bite,insect_bite,60,0.08,0.7009420289855073,0.16775391097758152,,
resnet50__random_forest,resnet50,random_forest,Urticaria,urticaria,50,0.06666666666666667,0.6986285714285714,0.13802251962174006,,
resnet50__random_forest,resnet50,random_forest,Psoriasis,psoriasis,46,0.06133333333333333,0.6236258646245059,0.08021015391752392,,
resnet50__random_forest,resnet50,random_forest,Folliculitis,folliculitis,40,0.05333333333333334,0.7059330985915494,0.1013112189829276,,
resnet50__random_forest,resnet50,random_forest,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6658200977976574,0.07902238801967276,,
resnet50__random_forest,resnet50,random_forest,Tinea,tinea,31,0.04133333333333333,0.6269235945982323,0.06602101950730477,,
resnet50__random_forest,resnet50,random_forest,Herpes Zoster,herpes_zoster,21,0.028,0.7373767065125089,0.10194672655057643,,
resnet50__random_forest,resnet50,random_forest,Drug Rash,drug_rash,22,0.029333333333333333,0.7095404595404596,0.07614767140774799,,
resnet50__random_forest,resnet50,random_forest,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.7752739726027397,0.12282399514499,,
resnet50__random_forest,resnet50,random_forest,Impetigo,impetigo,18,0.024,0.5945658773527627,0.04707511812348871,,
resnet50__random_forest,resnet50,random_forest,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.6739506083951328,0.04575328140176104,,
resnet50__random_forest,resnet50,random_forest,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.7207286734611991,0.06300484955766883,,
resnet50__random_forest,resnet50,random_forest,Acne,acne,15,0.02,0.9163265306122449,0.30490553918461993,,
resnet50__random_forest,resnet50,random_forest,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.8260770975056689,0.13547369974817713,,
resnet50__random_forest,resnet50,random_forest,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.7022675736961451,0.059306647815639824,,
resnet50__random_forest,resnet50,random_forest,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.7138004658385094,0.14180126186089198,,
resnet50__random_forest,resnet50,random_forest,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.7397244805781391,0.046486657782385976,,
resnet50__random_forest,resnet50,random_forest,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.7510698256966913,0.05834627976425478,,
resnet50__random_forest,resnet50,random_forest,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.6197564276048715,0.025195737997741073,,
resnet50__random_forest,resnet50,random_forest,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.8544101365481609,0.18909069895200786,,
resnet50__random_forest,resnet50,random_forest,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.662018293597241,0.030009974036795322,,
resnet50__random_forest,resnet50,random_forest,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.48216262762947476,0.018991881816035075,,
resnet50__random_forest,resnet50,random_forest,Scabies,scabies,9,0.012,0.6479232268705953,0.026351471320058602,,
resnet50__svm_linear,resnet50,svm_linear,Eczema,eczema,157,0.20933333333333334,0.5132705341510833,0.21485957090398478,,
resnet50__svm_linear,resnet50,svm_linear,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.5661414392059554,0.20867163872350408,,
resnet50__svm_linear,resnet50,svm_linear,Insect Bite,insect_bite,60,0.08,0.6348067632850242,0.13242710128372182,,
resnet50__svm_linear,resnet50,svm_linear,Urticaria,urticaria,50,0.06666666666666667,0.6250285714285715,0.10084832689648243,,
resnet50__svm_linear,resnet50,svm_linear,Psoriasis,psoriasis,46,0.06133333333333333,0.5120738636363636,0.06577178928253526,,
resnet50__svm_linear,resnet50,svm_linear,Folliculitis,folliculitis,40,0.05333333333333334,0.6391197183098591,0.09458062572655229,,
resnet50__svm_linear,resnet50,svm_linear,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6081270611424889,0.08516284933238481,,
resnet50__svm_linear,resnet50,svm_linear,Tinea,tinea,31,0.04133333333333333,0.5555206604154515,0.07963619671425559,,
resnet50__svm_linear,resnet50,svm_linear,Herpes Zoster,herpes_zoster,21,0.028,0.6866549088771311,0.08703560301909291,,
resnet50__svm_linear,resnet50,svm_linear,Drug Rash,drug_rash,22,0.029333333333333333,0.6505994005994007,0.05998153345513374,,
resnet50__svm_linear,resnet50,svm_linear,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.7653424657534247,0.08647587078756878,,
resnet50__svm_linear,resnet50,svm_linear,Impetigo,impetigo,18,0.024,0.5260321797207044,0.028837492537226464,,
resnet50__svm_linear,resnet50,svm_linear,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.6321189430484555,0.044589517013533184,,
resnet50__svm_linear,resnet50,svm_linear,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.5599069095578204,0.02922160242996463,,
resnet50__svm_linear,resnet50,svm_linear,Acne,acne,15,0.02,0.7750566893424036,0.09405040348793339,,
resnet50__svm_linear,resnet50,svm_linear,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.6702040816326531,0.05308843636651329,,
resnet50__svm_linear,resnet50,svm_linear,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.4656689342403628,0.02206627774892652,,
resnet50__svm_linear,resnet50,svm_linear,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.6964285714285714,0.14175796017404857,,
resnet50__svm_linear,resnet50,svm_linear,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.5071138211382114,0.019601843425971287,,
resnet50__svm_linear,resnet50,svm_linear,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.6842709529276693,0.0375280470068389,,
resnet50__svm_linear,resnet50,svm_linear,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.547422807233362,0.13320693093739516,,
resnet50__svm_linear,resnet50,svm_linear,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.6527248124000492,0.059703568020152725,,
resnet50__svm_linear,resnet50,svm_linear,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.6446243814664867,0.028787736429041554,,
resnet50__svm_linear,resnet50,svm_linear,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.44716447287489236,0.01417914559945916,,
resnet50__svm_linear,resnet50,svm_linear,Scabies,scabies,9,0.012,0.4897285949917528,0.02171313969639193,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Eczema,eczema,157,0.20933333333333334,0.7027099601508039,0.3932918482400868,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.7129776674937964,0.3806945981190879,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Insect Bite,insect_bite,60,0.08,0.837584541062802,0.3431630603353145,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Urticaria,urticaria,50,0.06666666666666667,0.8647428571428571,0.3294730961153148,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Psoriasis,psoriasis,46,0.06133333333333333,0.7248023715415021,0.24820428693915034,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Folliculitis,folliculitis,40,0.05333333333333334,0.8536971830985915,0.36791772376934245,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.8038740002274365,0.14267370946782765,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Tinea,tinea,31,0.04133333333333333,0.7398268204046838,0.1338878852004286,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Herpes Zoster,herpes_zoster,21,0.028,0.8474753413025018,0.16759806776279706,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Drug Rash,drug_rash,22,0.029333333333333333,0.8147477522477522,0.13714104166533217,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.8645205479452054,0.19381549338504037,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Impetigo,impetigo,18,0.024,0.7688221007893139,0.07596947470343107,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.7046943624451005,0.059503588481793004,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.8342829628440736,0.07802239311079595,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Acne,acne,15,0.02,0.9510204081632653,0.4376265053146773,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.949297052154195,0.2899362329920706,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.7824036281179139,0.165054839285472,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.8092003105590061,0.1330803697551631,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.8001355013550135,0.18435474644686592,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.733796054691577,0.0816964172571801,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.6388239635871571,0.023628201354502814,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.8732931479886825,0.29506449445218064,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.9023841655420602,0.11540419629757313,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.5915856808955591,0.02134685975384385,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,Scabies,scabies,9,0.012,0.7050532313690209,0.027766886523720325,,
