encoder,seed,split,label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
canonical,45,test,Herpes Zoster,0.5,21,734,15,89,645,6,0.7142857142857143,0.8787465940054496,0.796516154145582,0.1442307692307692,0.7142857142857143,0.24,0.8966523939275983,0.3175771719481713,0.0904000923037529,0.195212507874563
canonical,45,test,Drug Rash,0.5,22,733,15,138,595,7,0.6818181818181818,0.8117326057298773,0.7467753937740296,0.0980392156862745,0.6818181818181818,0.1714285714285714,0.8124147339699864,0.2415092517230033,0.1351532936096191,0.2886957984096956
canonical,45,test,Herpes Simplex,0.5,21,734,21,81,653,0,1.0,0.8896457765667575,0.9448228882833788,0.2058823529411764,1.0,0.3414634146341463,0.9715193979499156,0.5030200371890189,0.0787299573421478,0.1831311129872372
canonical,45,test,Impetigo,0.5,18,737,10,136,601,8,0.5555555555555556,0.8154681139755766,0.6855118347655661,0.0684931506849315,0.5555555555555556,0.1219512195121951,0.7785315845017338,0.1261640941000389,0.1298398375511169,0.2508628022394433
canonical,45,test,Acute Dermatitis NOS,0.5,19,736,14,180,556,5,0.7368421052631579,0.7554347826086957,0.7461384439359268,0.0721649484536082,0.7368421052631579,0.1314553990610328,0.7969465102974829,0.1708664809438918,0.1599196791648864,0.3005916405592533
canonical,45,test,Hypersensitivity,0.5,17,738,12,180,558,5,0.7058823529411765,0.7560975609756098,0.7309899569583931,0.0625,0.7058823529411765,0.1148325358851674,0.8232105850470269,0.1724507650993857,0.1428821831941604,0.2867003214477703
canonical,45,test,Acne,0.5,15,740,12,43,697,3,0.8,0.941891891891892,0.870945945945946,0.2181818181818181,0.8,0.3428571428571428,0.9675675675675676,0.4916412775802699,0.0513178557157516,0.131447738399174
canonical,45,test,Pigmented Purpuric Eruption,0.5,15,740,13,47,693,2,0.8666666666666667,0.9364864864864864,0.9015765765765766,0.2166666666666666,0.8666666666666667,0.3466666666666667,0.97009009009009,0.4702995488241063,0.0492956042289733,0.1224144842599006
canonical,45,test,Leukocytoclastic Vasculitis,0.5,15,740,9,65,675,6,0.6,0.9121621621621622,0.7560810810810811,0.1216216216216216,0.6,0.2022471910112359,0.8313513513513514,0.2161048004326591,0.070281945168972,0.1479600762491984
canonical,45,test,Lichen Planus Lichenoid Eruption,0.5,14,741,4,43,698,10,0.2857142857142857,0.941970310391363,0.6138422980528244,0.0851063829787234,0.2857142857142857,0.1311475409836065,0.791594370541739,0.1284567241765467,0.0562032721936702,0.1362761135527629
canonical,45,test,Pityriasis Rosea,0.5,12,743,5,37,706,7,0.4166666666666667,0.9502018842530284,0.6834342754598475,0.119047619047619,0.4166666666666667,0.1851851851851851,0.8866083445491252,0.1884788118317258,0.0475320890545845,0.123260166639129
canonical,45,test,Viral Exanthem,0.5,13,742,7,121,621,6,0.5384615384615384,0.8369272237196765,0.6876943810906075,0.0546875,0.5384615384615384,0.0992907801418439,0.7891353929089778,0.1030081806597041,0.1040823236107826,0.2034399109812367
canonical,45,test,Lichen Simplex Chronicus,0.5,11,744,4,51,693,7,0.3636363636363636,0.9314516129032258,0.6475439882697946,0.0727272727272727,0.3636363636363636,0.1212121212121212,0.8548387096774193,0.0673560737050142,0.0665556192398071,0.1685168769383273
canonical,45,test,Stasis Dermatitis,0.5,11,744,8,41,703,3,0.7272727272727273,0.9448924731182796,0.8360826001955035,0.1632653061224489,0.7272727272727273,0.2666666666666666,0.9483137829912024,0.2727027463477768,0.0409677773714065,0.096415351084526
canonical,45,test,Keratosis Pilaris,0.5,9,746,8,100,646,1,0.8888888888888888,0.8659517426273459,0.8774203157581173,0.074074074074074,0.8888888888888888,0.1367521367521367,0.9416145367887996,0.2137196980910819,0.0887744054198265,0.1797615631625352
canonical,45,test,CD - Contact Dermatitis,0.5,11,744,3,120,624,8,0.2727272727272727,0.8387096774193549,0.5557184750733137,0.024390243902439,0.2727272727272727,0.044776119402985,0.6698435972629521,0.0274624931933873,0.1175633892416954,0.2604390546580813
canonical,45,test,Scabies,0.5,9,746,4,78,668,5,0.4444444444444444,0.8954423592493298,0.669943401846887,0.048780487804878,0.4444444444444444,0.0879120879120879,0.7761394101876675,0.1553976210291095,0.0705188512802124,0.1574246579448119
canonical,45,train,Eczema,0.5,739,2784,704,1656,1128,35,0.952638700947226,0.4051724137931034,0.6789055573701648,0.2983050847457627,0.952638700947226,0.4543401097128106,0.79754259795001,0.4927030452396348,0.256559818983078,0.3411590461615232
canonical,45,train,Allergic Contact Dermatitis,0.5,611,2912,599,1670,1242,12,0.9803600654664484,0.426510989010989,0.7034355272387187,0.2639929484354341,0.9803600654664484,0.4159722222222222,0.8402015588748404,0.5071837538451486,0.2589858770370483,0.3757797238453186
canonical,45,train,Insect Bite,0.5,282,3241,280,1236,2005,2,0.9929078014184396,0.6186362233878433,0.8057720124031416,0.1846965699208443,0.9929078014184396,0.3114571746384872,0.9258065433792652,0.438927025412973,0.2197322398424148,0.3858403132748881
canonical,45,train,Urticaria,0.5,232,3291,232,928,2363,0,1.0,0.718018839258584,0.859009419629292,0.2,1.0,0.3333333333333333,0.9555566906610504,0.5989416164103711,0.1745143979787826,0.3338660846316033
canonical,45,train,Psoriasis,0.5,216,3307,214,662,2645,2,0.9907407407407408,0.7998185666767463,0.8952796537087435,0.2442922374429223,0.9907407407407408,0.3919413919413919,0.9514749857205256,0.5135846493555803,0.1436707228422165,0.2973078245948973
canonical,45,train,Folliculitis,0.5,188,3335,186,701,2634,2,0.9893617021276596,0.7898050974512744,0.889583399789467,0.209695603156708,0.9893617021276596,0.3460465116279069,0.9602587004370154,0.5207216580474527,0.1333285719156265,0.2677889088670486
canonical,45,train,Irritant Contact Dermatitis,0.5,174,3349,174,1274,2075,0,1.0,0.6195879366975217,0.8097939683487608,0.1201657458563535,1.0,0.2145499383477188,0.9286783153660554,0.4289236852837601,0.2138350009918213,0.3942524239129044
canonical,45,train,Tinea,0.5,144,3379,144,691,2688,0,1.0,0.7955016277005031,0.8977508138502516,0.1724550898203593,1.0,0.2941777323799796,0.9618887902403735,0.4608777910884554,0.1349415183067321,0.2830423664998474
canonical,45,train,Herpes Zoster,0.5,99,3424,99,376,3048,0,1.0,0.8901869158878505,0.9450934579439252,0.2084210526315789,1.0,0.3449477351916376,0.9843174738034552,0.5772126509078591,0.0787309780716896,0.1895860533568116
canonical,45,train,Drug Rash,0.5,104,3419,104,537,2882,0,1.0,0.8429365311494589,0.9214682655747296,0.1622464898595944,1.0,0.2791946308724832,0.9758251400544468,0.4403193781564745,0.123549036681652,0.2855525669043557
canonical,45,train,Herpes Simplex,0.5,99,3424,99,346,3078,0,1.0,0.8989485981308412,0.9494742990654206,0.2224719101123595,1.0,0.3639705882352941,0.9874533890304918,0.6793071536100196,0.0727242603898048,0.1774045153141123
canonical,45,train,Impetigo,0.5,85,3438,85,597,2841,0,1.0,0.8263525305410122,0.913176265270506,0.1246334310850439,1.0,0.2216427640156453,0.9789720425692092,0.4394787819301099,0.1137071102857589,0.2442361985661328
canonical,45,train,Acute Dermatitis NOS,0.5,87,3436,87,826,2610,0,1.0,0.759604190919674,0.879802095459837,0.0952902519167579,1.0,0.174,0.9669590408521,0.3387656430270103,0.1495387852191925,0.2958670436760731
canonical,45,train,Hypersensitivity,0.5,79,3444,79,744,2700,0,1.0,0.7839721254355401,0.89198606271777,0.0959902794653706,1.0,0.1751662971175166,0.9707765477293108,0.3826511779540485,0.130564883351326,0.2781812113699438
canonical,45,train,Acne,0.5,69,3454,69,183,3271,0,1.0,0.9470179502026635,0.9735089751013316,0.2738095238095238,1.0,0.4299065420560747,0.993538262715776,0.7119720787745822,0.0467444099485874,0.1309493953679862
canonical,45,train,Pigmented Purpuric Eruption,0.5,69,3454,69,200,3254,0,1.0,0.9420961204400696,0.9710480602200348,0.2565055762081784,1.0,0.408284023668639,0.9903451574733768,0.5962810769851098,0.0465741604566574,0.1237724182697442
canonical,45,train,Leukocytoclastic Vasculitis,0.5,69,3454,69,332,3122,0,1.0,0.9038795599305154,0.9519397799652576,0.1720698254364089,1.0,0.2936170212765957,0.9918263219287866,0.6280161483520118,0.0659430995583534,0.1546009624360503
canonical,45,train,Lichen Planus Lichenoid Eruption,0.5,62,3461,61,182,3279,1,0.9838709677419356,0.9474140421843398,0.9656425049631376,0.2510288065843621,0.9838709677419356,0.4,0.9907028548526904,0.6239380774015322,0.0481486767530441,0.1424749566666653
canonical,45,train,Pityriasis Rosea,0.5,56,3467,56,167,3300,0,1.0,0.951831554658206,0.975915777329103,0.2511210762331838,1.0,0.4014336917562724,0.9937986732044995,0.582978594021768,0.0426357761025428,0.1270840493071292
canonical,45,train,Viral Exanthem,0.5,57,3466,57,442,3024,0,1.0,0.8724754760530872,0.9362377380265436,0.1142284569138276,1.0,0.2050359712230215,0.992382138265456,0.5970648719047698,0.0862878039479255,0.1954581041609127
canonical,45,train,Lichen Simplex Chronicus,0.5,55,3468,55,238,3230,0,1.0,0.931372549019608,0.965686274509804,0.1877133105802047,1.0,0.3160919540229885,0.9919156967599876,0.6537135123595108,0.0611135587096214,0.1741545754372482
canonical,45,train,Stasis Dermatitis,0.5,49,3474,49,156,3318,0,1.0,0.9550949913644214,0.9775474956822108,0.2390243902439024,1.0,0.3858267716535433,0.9923219719666796,0.5125485990138259,0.0355538912117481,0.097099071326807
canonical,45,train,Keratosis Pilaris,0.5,43,3480,43,391,3089,0,1.0,0.8876436781609195,0.9438218390804598,0.0990783410138248,1.0,0.180293501048218,0.9920609462710506,0.5223198024784276,0.0789606273174285,0.1718484668286896
canonical,45,train,CD - Contact Dermatitis,0.5,49,3474,49,532,2942,0,1.0,0.8468624064478987,0.9234312032239492,0.0843373493975903,1.0,0.1555555555555555,0.978293562675502,0.3502505137651319,0.1099738478660583,0.2594076111963483
canonical,45,train,Scabies,0.5,44,3479,44,234,3245,0,1.0,0.9327392929002588,0.9663696464501292,0.158273381294964,1.0,0.2732919254658385,0.9963939481042096,0.6860194809256706,0.0556585192680358,0.1527259166212607
canonical,45,validation,Eczema,0.5,159,596,134,390,206,25,0.8427672955974843,0.3456375838926174,0.5942024397450509,0.2557251908396946,0.8427672955974843,0.3923865300146413,0.7000495968933351,0.3814853054000046,0.2697638571262359,0.3407401437001512
canonical,45,validation,Allergic Contact Dermatitis,0.5,131,624,120,378,246,11,0.916030534351145,0.3942307692307692,0.6551306517909571,0.2409638554216867,0.916030534351145,0.3815580286168522,0.7438711098062242,0.3958214127683722,0.2744379937648773,0.3789634000781356
canonical,45,validation,Insect Bite,0.5,61,694,52,286,408,9,0.8524590163934426,0.5878962536023055,0.720177634997874,0.1538461538461538,0.8524590163934426,0.2606516290726817,0.802239334813625,0.2885306344644255,0.2376376688480377,0.3905295846181989
canonical,45,validation,Urticaria,0.5,50,705,46,221,484,4,0.92,0.6865248226950355,0.8032624113475177,0.1722846441947565,0.92,0.2902208201892745,0.9025531914893618,0.4697085950120412,0.1894274204969406,0.3469477422091345
canonical,45,validation,Psoriasis,0.5,46,709,31,158,551,15,0.6739130434782609,0.7771509167842031,0.725531980131232,0.164021164021164,0.6739130434782609,0.2638297872340425,0.7890783099282517,0.2804869205695131,0.1611521542072296,0.3010631980485474
canonical,45,validation,Folliculitis,0.5,40,715,31,152,563,9,0.775,0.7874125874125875,0.7812062937062938,0.1693989071038251,0.775,0.2780269058295964,0.8584615384615384,0.3115669111980678,0.1438637971878051,0.2674238786397391
canonical,45,validation,Irritant Contact Dermatitis,0.5,38,717,29,277,440,9,0.7631578947368421,0.6136680613668062,0.6884129780518242,0.0947712418300653,0.7631578947368421,0.1686046511627907,0.7635983263598326,0.150178187392077,0.2252056747674942,0.3947161758478904
canonical,45,validation,Tinea,0.5,31,724,21,142,582,10,0.6774193548387096,0.8038674033149171,0.7406433790768134,0.1288343558282208,0.6774193548387096,0.2164948453608247,0.7546783104615933,0.2331820181130748,0.1462118923664093,0.2790838651457764
canonical,45,validation,Herpes Zoster,0.5,22,733,17,90,643,5,0.7727272727272727,0.8772169167803547,0.8249720947538137,0.1588785046728972,0.7727272727272727,0.2635658914728682,0.8857125139526231,0.3444715684300365,0.0882700532674789,0.1895044262243422
canonical,45,validation,Drug Rash,0.5,22,733,15,126,607,7,0.6818181818181818,0.8281036834924966,0.7549609326553393,0.1063829787234042,0.6818181818181818,0.1840490797546012,0.8548927198313283,0.3062050219043117,0.1316959410905838,0.289153470306207
canonical,45,validation,Herpes Simplex,0.5,21,734,16,84,650,5,0.7619047619047619,0.885558583106267,0.8237316725055144,0.16,0.7619047619047619,0.2644628099173554,0.9199429090437266,0.462687033442842,0.0785233601927757,0.1727524054958331
canonical,45,validation,Impetigo,0.5,18,737,14,126,611,4,0.7777777777777778,0.8290366350067843,0.803407206392281,0.1,0.7777777777777778,0.1772151898734177,0.8906980250263833,0.3451045622747394,0.120020218193531,0.2433838725040685
canonical,45,validation,Acute Dermatitis NOS,0.5,18,737,10,199,538,8,0.5555555555555556,0.7299864314789688,0.6427709935172622,0.0478468899521531,0.5555555555555556,0.0881057268722467,0.7688828584350973,0.0820455524617012,0.1638483256101608,0.3013347532575494
canonical,45,validation,Hypersensitivity,0.5,17,738,13,174,564,4,0.7647058823529411,0.7642276422764228,0.7644667623146819,0.0695187165775401,0.7647058823529411,0.1274509803921568,0.8390722142515543,0.1797760387673557,0.1424478739500045,0.2883845678327099
canonical,45,validation,Acne,0.5,14,741,9,40,701,5,0.6428571428571429,0.9460188933873144,0.7944380181222287,0.1836734693877551,0.6428571428571429,0.2857142857142857,0.9590321958743012,0.4891489903688643,0.04655596986413,0.125895354467512
canonical,45,validation,Pigmented Purpuric Eruption,0.5,14,741,13,53,688,1,0.9285714285714286,0.9284750337381916,0.9285232311548102,0.1969696969696969,0.9285714285714286,0.325,0.9626951995373048,0.3210088539782807,0.0531295463442802,0.1286175007012901
canonical,45,validation,Leukocytoclastic Vasculitis,0.5,15,740,11,73,667,4,0.7333333333333333,0.9013513513513514,0.8173423423423423,0.1309523809523809,0.7333333333333333,0.2222222222222222,0.8836036036036036,0.2391033077540006,0.07597416639328,0.1572504934194862
canonical,45,validation,Lichen Planus Lichenoid Eruption,0.5,13,742,4,47,695,9,0.3076923076923077,0.9366576819407008,0.6221749948165043,0.0784313725490196,0.3076923076923077,0.125,0.7850922662243417,0.0839640688936671,0.059320006519556,0.1409348160571215
canonical,45,validation,Pityriasis Rosea,0.5,12,743,9,38,705,3,0.75,0.94885598923284,0.8494279946164199,0.1914893617021276,0.75,0.3050847457627119,0.9585015702108568,0.3475807590025682,0.0467381700873374,0.1277104882609765
canonical,45,validation,Viral Exanthem,0.5,12,743,9,101,642,3,0.75,0.8640646029609691,0.8070323014804845,0.0818181818181818,0.75,0.1475409836065573,0.9034320323014804,0.1976280215816676,0.0978283882141113,0.2039844010049933
canonical,45,validation,Lichen Simplex Chronicus,0.5,12,743,6,60,683,6,0.5,0.9192462987886943,0.7096231493943472,0.0909090909090909,0.5,0.1538461538461538,0.8953566621803499,0.0893618167233314,0.0658387169241905,0.1653855315452774
canonical,45,validation,Stasis Dermatitis,0.5,10,745,9,40,705,1,0.9,0.9463087248322148,0.9231543624161074,0.1836734693877551,0.9,0.3050847457627119,0.9714093959731545,0.4005794139821769,0.0435306318104267,0.1013373268755855
canonical,45,validation,Keratosis Pilaris,0.5,9,746,7,86,660,2,0.7777777777777778,0.8847184986595175,0.8312481382186476,0.075268817204301,0.7777777777777778,0.1372549019607843,0.8525469168900804,0.128624625445873,0.0836498886346817,0.1686509254999113
canonical,45,validation,CD - Contact Dermatitis,0.5,10,745,3,119,626,7,0.3,0.8402684563758389,0.5701342281879195,0.0245901639344262,0.3,0.0454545454545454,0.7837583892617449,0.0394734693144393,0.1144663542509079,0.2605545883936598
canonical,45,validation,Scabies,0.5,10,745,5,69,676,5,0.5,0.9073825503355704,0.7036912751677853,0.0675675675675675,0.5,0.119047619047619,0.8340939597315437,0.1960707973941597,0.0711240172386169,0.1606393693594743
canonical,46,test,Eczema,0.5,158,597,149,378,219,9,0.9430379746835444,0.3668341708542713,0.6549360727689079,0.2827324478178368,0.9430379746835444,0.4350364963503649,0.7623030765642559,0.442616667606196,0.2625211775302887,0.3436509906061437
canonical,46,test,Allergic Contact Dermatitis,0.5,131,624,116,370,254,15,0.8854961832061069,0.407051282051282,0.6462737326286945,0.2386831275720164,0.8854961832061069,0.3760129659643436,0.7328855940497161,0.3667489183410866,0.2697325348854065,0.3706039411638746
canonical,46,test,Insect Bite,0.5,60,695,51,205,490,9,0.85,0.7050359712230215,0.7775179856115108,0.19921875,0.85,0.3227848101265823,0.8401199040767385,0.3178649959098271,0.1898330599069595,0.3379756979496274
canonical,46,test,Urticaria,0.5,50,705,42,178,527,8,0.84,0.7475177304964539,0.7937588652482269,0.1909090909090909,0.84,0.3111111111111111,0.8739290780141843,0.4046746552524358,0.1662119925022125,0.3023361922988039
canonical,46,test,Psoriasis,0.5,46,709,32,175,534,14,0.6956521739130435,0.7531734837799718,0.7244128288465077,0.1545893719806763,0.6956521739130435,0.2529644268774703,0.7957318942785306,0.2327761182017018,0.1670275777578354,0.2990439649844011
canonical,46,test,Folliculitis,0.5,40,715,33,127,588,7,0.825,0.8223776223776224,0.8236888111888112,0.20625,0.825,0.33,0.8843006993006992,0.4115186158201792,0.1235657781362533,0.2377682164706141
canonical,46,test,Irritant Contact Dermatitis,0.5,37,718,25,230,488,12,0.6756756756756757,0.6796657381615598,0.6776707069186177,0.0980392156862745,0.6756756756756757,0.1712328767123287,0.7965444553188286,0.2185637564102274,0.1994972676038742,0.3630363212812026
canonical,46,test,Tinea,0.5,31,724,22,167,557,9,0.7096774193548387,0.7693370165745856,0.7395072179647122,0.1164021164021164,0.7096774193548387,0.2,0.8099714845838532,0.1473410385868479,0.1552429795265197,0.2912460664052836
canonical,46,test,Herpes Zoster,0.5,21,734,15,86,648,6,0.7142857142857143,0.8828337874659401,0.7985597508758272,0.1485148514851485,0.7142857142857143,0.2459016393442623,0.8876346178798494,0.247664880801628,0.0919403061270713,0.1976603045862242
canonical,46,test,Drug Rash,0.5,22,733,13,126,607,9,0.5909090909090909,0.8281036834924966,0.7095063872007938,0.0935251798561151,0.5909090909090909,0.1614906832298136,0.8075778246310307,0.2910870254023725,0.1196108162403106,0.2468563420192295
canonical,46,test,Herpes Simplex,0.5,21,734,19,86,648,2,0.9047619047619048,0.8828337874659401,0.8937978461139224,0.1809523809523809,0.9047619047619048,0.3015873015873015,0.9636045153756326,0.4723766118239051,0.0819866433739662,0.1819029612997115
canonical,46,test,Impetigo,0.5,18,737,9,106,631,9,0.5,0.8561736770691994,0.6780868385345997,0.0782608695652174,0.5,0.1353383458646616,0.7666214382632293,0.1320734172063417,0.1119430512189865,0.2226180673977791
canonical,46,test,Acute Dermatitis NOS,0.5,19,736,15,190,546,4,0.7894736842105263,0.7418478260869565,0.7656607551487414,0.073170731707317,0.7894736842105263,0.1339285714285714,0.824120423340961,0.2000397271828622,0.1676175445318222,0.3018093602645476
canonical,46,test,Hypersensitivity,0.5,17,738,12,140,598,5,0.7058823529411765,0.8102981029810298,0.7580902279611031,0.0789473684210526,0.7058823529411765,0.1420118343195266,0.8436952016578989,0.1576624550875116,0.1229977309703826,0.2511245090243043
canonical,46,test,Acne,0.5,15,740,12,42,698,3,0.8,0.9432432432432432,0.8716216216216217,0.2222222222222222,0.8,0.3478260869565217,0.9605405405405404,0.5246755625889512,0.0445017330348491,0.1089829512680603
canonical,46,test,Pigmented Purpuric Eruption,0.5,15,740,14,66,674,1,0.9333333333333332,0.9108108108108108,0.922072072072072,0.175,0.9333333333333332,0.2947368421052631,0.9769369369369372,0.4804050621674023,0.0605868399143219,0.1406432839270854
canonical,46,test,Leukocytoclastic Vasculitis,0.5,15,740,8,61,679,7,0.5333333333333333,0.9175675675675676,0.7254504504504504,0.1159420289855072,0.5333333333333333,0.1904761904761904,0.8301801801801802,0.1975767862696699,0.0634388476610183,0.1354021434160257
canonical,46,test,Lichen Planus Lichenoid Eruption,0.5,14,741,4,38,703,10,0.2857142857142857,0.9487179487179488,0.6172161172161172,0.0952380952380952,0.2857142857142857,0.1428571428571428,0.8113553113553114,0.1742024190780381,0.055718045681715,0.1308284712449604
canonical,46,test,Pityriasis Rosea,0.5,12,743,5,41,702,7,0.4166666666666667,0.9448183041722744,0.6807424854194706,0.108695652173913,0.4166666666666667,0.1724137931034483,0.8953566621803499,0.1850228129080583,0.0501063503324985,0.120901672043745
canonical,46,test,Viral Exanthem,0.5,13,742,6,66,676,7,0.4615384615384615,0.9110512129380054,0.6862948372382335,0.0833333333333333,0.4615384615384615,0.1411764705882353,0.7415509019282605,0.0995503369901104,0.0703676268458366,0.1413229058761865
canonical,46,test,Lichen Simplex Chronicus,0.5,11,744,7,70,674,4,0.6363636363636364,0.9059139784946236,0.77113880742913,0.0909090909090909,0.6363636363636364,0.1590909090909091,0.8917399804496579,0.0804118866098341,0.0696364268660545,0.1653023647255455
canonical,46,test,Stasis Dermatitis,0.5,11,744,9,62,682,2,0.8181818181818182,0.9166666666666666,0.8674242424242424,0.1267605633802817,0.8181818181818182,0.2195121951219512,0.9397605083088952,0.3658600461436027,0.0606582388281822,0.1295149884821958
canonical,46,test,Keratosis Pilaris,0.5,9,746,8,63,683,1,0.8888888888888888,0.915549597855228,0.9022192433720584,0.1126760563380281,0.8888888888888888,0.2,0.9545725350014894,0.2055672224795146,0.060177307575941,0.1304276668842857
canonical,46,test,CD - Contact Dermatitis,0.5,11,744,4,128,616,7,0.3636363636363636,0.8279569892473119,0.5957966764418378,0.0303030303030303,0.3636363636363636,0.0559440559440559,0.6544477028347996,0.0320035200029626,0.118247389793396,0.2542041952049495
canonical,46,test,Scabies,0.5,9,746,4,66,680,5,0.4444444444444444,0.9115281501340484,0.6779862972892463,0.0571428571428571,0.4444444444444444,0.1012658227848101,0.7753946976467083,0.0979501800721528,0.0644132420420646,0.143926746911363
canonical,46,train,Eczema,0.5,739,2784,714,1675,1109,25,0.96617050067659,0.3983477011494253,0.6822591009130077,0.2988698200083717,0.96617050067659,0.4565217391304347,0.8165967232047037,0.5331470796390844,0.2567817568778991,0.345900982948247
canonical,46,train,Allergic Contact Dermatitis,0.5,611,2912,601,1557,1355,10,0.983633387888707,0.4653159340659341,0.7244746609773205,0.278498609823911,0.983633387888707,0.4340917298663777,0.8578917757774142,0.5377035263025075,0.2472274303436279,0.3636387295930046
canonical,46,train,Insect Bite,0.5,282,3241,281,893,2348,1,0.99645390070922,0.7244677568651651,0.8604608287871924,0.2393526405451448,0.99645390070922,0.385989010989011,0.9360290690422576,0.4750951325130876,0.1772173196077346,0.3354610208757147
canonical,46,train,Urticaria,0.5,232,3291,232,781,2510,0,1.0,0.7626861136432695,0.8813430568216347,0.2290227048371174,1.0,0.3726907630522088,0.9634701222770564,0.6095243038728593,0.1485579907894134,0.2962489230576781
canonical,46,train,Psoriasis,0.5,216,3307,216,770,2537,0,1.0,0.7671605684910795,0.8835802842455398,0.2190669371196754,1.0,0.3594009983361065,0.960396857395648,0.5545812283779418,0.1498662382364273,0.3001142787939271
canonical,46,train,Folliculitis,0.5,188,3335,188,556,2779,0,1.0,0.8332833583208396,0.9166416791604196,0.2526881720430107,1.0,0.4034334763948498,0.9706753006475486,0.5638651214517412,0.1111673191189765,0.2360155152142674
canonical,46,train,Irritant Contact Dermatitis,0.5,174,3349,174,1116,2233,0,1.0,0.666766198865333,0.8333830994326665,0.1348837209302325,1.0,0.2377049180327868,0.9583629355820744,0.5413954869240027,0.1885814070701599,0.362254718877428
canonical,46,train,Tinea,0.5,144,3379,144,743,2636,0,1.0,0.7801124593074874,0.8900562296537438,0.1623449830890642,1.0,0.2793404461687682,0.9704075005754498,0.531283409187137,0.1427755653858184,0.2933445875317476
canonical,46,train,Herpes Zoster,0.5,99,3424,99,358,3066,0,1.0,0.8954439252336449,0.9477219626168224,0.2166301969365426,1.0,0.356115107913669,0.9885095109978288,0.6255260077557533,0.0787101984024047,0.1925566877430638
canonical,46,train,Drug Rash,0.5,104,3419,104,476,2943,0,1.0,0.8607780052646973,0.9303890026323488,0.1793103448275862,1.0,0.3040935672514619,0.9859748689450356,0.5765697555803403,0.1046466752886772,0.2446831534895543
canonical,46,train,Herpes Simplex,0.5,99,3424,99,344,3080,0,1.0,0.8995327102803738,0.9497663551401868,0.2234762979683973,1.0,0.3653136531365313,0.9923947418106296,0.7639013050361193,0.0735715925693512,0.1762953659457694
canonical,46,train,Impetigo,0.5,85,3438,85,500,2938,0,1.0,0.85456660849331,0.9272833042466552,0.1452991452991453,1.0,0.2537313432835821,0.9879238955617152,0.5689409547027321,0.0969269275665283,0.2188404789329286
canonical,46,train,Acute Dermatitis NOS,0.5,87,3436,87,855,2581,0,1.0,0.7511641443538999,0.8755820721769499,0.0923566878980891,1.0,0.1690962099125364,0.9791758660832564,0.4621715875848411,0.1533970236778259,0.2942733613141314
canonical,46,train,Hypersensitivity,0.5,79,3444,79,596,2848,0,1.0,0.826945412311266,0.9134727061556328,0.117037037037037,1.0,0.2095490716180371,0.9853864361428424,0.529126821771065,0.1092198193073272,0.2414567698318783
canonical,46,train,Acne,0.5,69,3454,69,169,3285,0,1.0,0.9510712217718588,0.9755356108859294,0.2899159663865546,1.0,0.4495114006514658,0.994851589839128,0.7320066524227367,0.0391519144177436,0.1103133023453476
canonical,46,train,Pigmented Purpuric Eruption,0.5,69,3454,69,274,3180,0,1.0,0.9206716850028952,0.9603358425014475,0.2011661807580174,1.0,0.3349514563106796,0.9943019225766389,0.6580644230710033,0.0566604286432266,0.1401999507045461
canonical,46,train,Leukocytoclastic Vasculitis,0.5,69,3454,69,259,3195,0,1.0,0.92501447596989,0.962507237984945,0.2103658536585365,1.0,0.3476070528967254,0.9954725879677416,0.7176257793514048,0.0562454462051391,0.1413064511429931
canonical,46,train,Lichen Planus Lichenoid Eruption,0.5,62,3461,62,203,3258,0,1.0,0.9413464316671484,0.970673215833574,0.2339622641509434,1.0,0.3792048929663608,0.995721915165298,0.7471338378011351,0.0481547974050045,0.1368582525700034
canonical,46,train,Pityriasis Rosea,0.5,56,3467,56,202,3265,0,1.0,0.94173637150274,0.97086818575137,0.2170542635658914,1.0,0.3566878980891719,0.9953541555070254,0.6606681163795163,0.0456968508660793,0.1255795927319105
canonical,46,train,Viral Exanthem,0.5,57,3466,57,261,3205,0,1.0,0.9246970571263704,0.9623485285631852,0.1792452830188679,1.0,0.304,0.9956013808323464,0.6973020926568808,0.0541067831218242,0.1375534083041791
canonical,46,train,Lichen Simplex Chronicus,0.5,55,3468,55,276,3192,0,1.0,0.9204152249134948,0.9602076124567474,0.1661631419939577,1.0,0.2849740932642487,0.9985215476564956,0.9009306972521316,0.0625633224844932,0.1683210908918261
canonical,46,train,Stasis Dermatitis,0.5,49,3474,49,256,3218,0,1.0,0.9263097294185376,0.9631548647092688,0.160655737704918,1.0,0.2768361581920904,0.9931209098492592,0.5314383425008294,0.0536231957376003,0.1268628875733166
canonical,46,train,Keratosis Pilaris,0.5,43,3480,43,236,3244,0,1.0,0.9321839080459772,0.9660919540229884,0.1541218637992831,1.0,0.2670807453416149,0.9960505212510024,0.6535953193161596,0.0507204644382,0.1240248562778147
canonical,46,train,CD - Contact Dermatitis,0.5,49,3474,49,535,2939,0,1.0,0.8459988485895221,0.922999424294761,0.0839041095890411,1.0,0.1548183254344391,0.9933088952333956,0.607635910371874,0.1078694090247154,0.2514646709517275
canonical,46,train,Scabies,0.5,44,3479,44,216,3263,0,1.0,0.9379131934463928,0.9689565967231965,0.1692307692307692,1.0,0.2894736842105263,0.9967597794559564,0.7014797583849627,0.0497969537973403,0.1390479823260898
